date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:19:03	95144/95144	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:30%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-BlackItalic.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-BlackItalic.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:06	14864/14864	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:32%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-BoldItalic.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-BoldItalic.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:06	44212/44212	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:32%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Semibold_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Semibold_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:08	93972/93972	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:08%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Semibold_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Semibold_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:08	32112/32112	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:30%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-BoldItalic.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-BoldItalic.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:09	14208/14208	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:12%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-ThinItalic_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-ThinItalic_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:11	31080/31080	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:10%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-ThinItalic_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-ThinItalic_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:13	13888/13888	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:16%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Bold_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Bold_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:15	45628/45628	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:20%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-MediumItalic_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-MediumItalic_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:15	29924/29924	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:06%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Bold_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Bold_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:16	95240/95240	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:26%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-MediumItalic_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-MediumItalic_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:19	15704/15704	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:32%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-SemiboldItalic_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-SemiboldItalic_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:22	32076/32076	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:32%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-SemiboldItalic_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-SemiboldItalic_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:23	45592/45592	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:18%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-BlackItalic_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-BlackItalic_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:24	95144/95144	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:08%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-BlackItalic_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-BlackItalic_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:29	46036/46036	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:12%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Super.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Super.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:31	43236/43236	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:08%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Medium.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Medium.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:31	97780/97780	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:24%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Super.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Super.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:33	14396/14396	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:26%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Light.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Light.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:34	30204/30204	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:14%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Light.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Light.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:35	14340/14340	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:10%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Medium_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Medium_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:37	93184/93184	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:12%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Medium.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Medium.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:37	30008/30008	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:20%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Medium_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Medium_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:42	45160/45160	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:10%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-SemiboldItalic.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-SemiboldItalic.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:44	43236/43236	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:26%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Medium_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Medium_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:45	91860/91860	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:22%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-SemiboldItalic.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-SemiboldItalic.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:50	93184/93184	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:34%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Medium_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Medium_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:51	42704/42704	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:34%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Light.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Light.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:52	93460/93460	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:22%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Light.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Light.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:52	14396/14396	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:28%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Light_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Light_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:53	30204/30204	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:32%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Light_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Light_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:54	53195/53195	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Mar%202019%2005:20:03%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/simple-line-icons.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/simple-line-icons.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:55	53195/53195	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Mar%202019%2005:20:04%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/simple-line-icons.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/simple-line-icons.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:55	14864/14864	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:14%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-BoldItalic_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-BoldItalic_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:19:55	32112/32112	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:24%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-BoldItalic_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-BoldItalic_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:01	42704/42704	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:08%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Light_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Light_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:02	93460/93460	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:24%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Light_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Light_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:02	44576/44576	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:18%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-LightItalic_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-LightItalic_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:05	14856/14856	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:10%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Regular_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Regular_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:05	30324/30324	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:30%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Regular_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Regular_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:08	94544/94544	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:22%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-LightItalic_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-LightItalic_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:11	15528/15528	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:26%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Italic.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Italic.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:12	46036/46036	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:12%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Super_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Super_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:14	97780/97780	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:06%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Super_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Super_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:14	31452/31452	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:26%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Italic.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Italic.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:14	15528/15528	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:16%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Italic_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Italic_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:16	31452/31452	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:16%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Italic_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-Italic_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:19	15048/15048	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:20%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-LightItalic_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-LightItalic_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:21	43740/43740	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:06%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Bold_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Bold_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:21	31372/31372	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:06%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-LightItalic_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/HILVCCBoing-LightItalic_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:22	101756/101756	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:28%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Bold_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-Bold_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:29	46556/46556	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:14%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-ExtralightItalic_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-ExtralightItalic_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:29	44420/44420	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:08%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-ThinItalic.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-ThinItalic.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:29	100116/100116	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:26%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-ExtralightItalic_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-ExtralightItalic_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:35	1432397/1432397	---M--	200	added ('OK')	image/png	date:Thu,%2010%20May%202018%2013:19:40%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/img/bg.png	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/img/bg.png	(from http://zeus2k.pw/instagram/style.css)
22:20:36	44100/44100	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:14%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-RegularItalic_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-RegularItalic_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:36	99636/99636	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:04%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-ThinItalic.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-ThinItalic.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:37	90884/90884	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:30%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-RegularItalic_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-RegularItalic_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:41	44420/44420	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:24%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-ThinItalic_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-ThinItalic_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:44	45160/45160	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Nov%202017%2009:33:30%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-SemiboldItalic_1.woff	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-SemiboldItalic_1.woff	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:44	99636/99636	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:24%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-ThinItalic_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-ThinItalic_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
22:20:44	91860/91860	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2027%20Nov%202017%2009:33:20%20GMT	http://zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-SemiboldItalic_1.ttf	C:/My%20Web%20Sites/Zeus/zeus2k.pw/instagram/inc/themes/default/assets/fonts/GraphikWeb-SemiboldItalic_1.ttf	(from http://zeus2k.pw/instagram/inc/themes/default/assets/styles/vendor.css?v=neptun010002040200)
